symbol,name,lastsale,marketcap,adr_tso,ipoyear,sector,industry,summary_quote,serialid
DNB,Dun & Bradstreet Corporation (The),123.97,4560073925.33,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/dnb,959
DFT,"Dupont Fabros Technology, Inc.",48.22,3658806154.54,n/a,2007,Finance,Real Estate,http://www.nasdaq.com/symbol/dft,960
DFT^C,"Dupont Fabros Technology, Inc.",26.355,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dft^c,961
DHG,"DWS High Income Opportunities Fund, Inc.",14.66,222558884.2,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/dhg,962
DY,"Dycom Industries, Inc.",78.94,2483919251.16,n/a,n/a,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/dy,963
DLNG,Dynagas LNG Partners LP,16.85,598006500,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/dlng,964
DLNG^A,Dynagas LNG Partners LP,25.67,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlng^a,965
DYN,Dynegy Inc.,9.62,1128363258.36,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dyn,966
DYN.WS,Dynegy Inc.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dyn.ws,967
DYN^A,Dynegy Inc.,34.79,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dyn^a,968
DYNC,Dynegy Inc.,68.45,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dync,969
DX,"Dynex Capital, Inc.",6.7,329307840.8,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dx,970
DX^A,"Dynex Capital, Inc.",25.1964,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dx^a,971
DX^B,"Dynex Capital, Inc.",23.36,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dx^b,972
DD,E.I. du Pont de Nemours and Company,76.43,66443809060,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/dd,973
DD^A,E.I. du Pont de Nemours and Company,87.0501,0,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/dd^a,974
DD^B,E.I. du Pont de Nemours and Company,100,0,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/dd^b,975
ELF,"e.l.f. Beauty, Inc.",24.94,1128712996.78,n/a,2016,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/elf,976
SSP,E.W. Scripps Company (The),20.5,1699412690,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/ssp,977
EGIF,Eagle Growth and Income Opportunities Fund,16.93,121572213.75,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/egif,978
EXP,Eagle Materials Inc,105.05,5065890965.85,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/exp,979
ECC           ,Eagle Point Credit Company Inc.,17.46,287651387.34,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/ecc,980
ECCA,Eagle Point Credit Company Inc.,26.1,0,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/ecca,981
ECCB,Eagle Point Credit Company Inc.,25.61,0,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/eccb,982
ECCZ,Eagle Point Credit Company Inc.,25.97,0,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/eccz,983
DEA,"Easterly Government Properties, Inc.",19.51,690162543.1,n/a,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dea,984
EGP,"EastGroup Properties, Inc.",71.05,2337833747.2,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/egp,985
EMN,Eastman Chemical Company,77.9,11431893084.6,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/emn,986
KODK,Eastman Kodak Company,13.05,552785237.1,n/a,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/kodk,987
KODK.WS,Eastman Kodak Company,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kodk.ws,988
KODK.WS.A,Eastman Kodak Company,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kodk.ws.a,989
ETN,"Eaton Corporation, PLC",70.22,31718374000,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/etn,990
ETV,Eaton Vance Corporation,15.34,979996298.84,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/etv,991
ETW,Eaton Vance Corporation,10.81,1150645965.35,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/etw,992
EV,Eaton Vance Corporation,42.38,4830808897.2,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/ev,993
EOI,Eaton Vance Enhance Equity Income Fund,12.85,503373679.65,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/eoi,994
EOS,Eaton Vance Enhanced Equity Income Fund II,13.45,640961404.35,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/eos,995
EFT,Eaton Vance Floating Rate Income Trust,15.42,614698099.8,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/eft,996
EFF,Eaton vance Floating-Rate Income Plus Fund,17.05,129689495.1,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/eff,997
EHT,Eaton Vance High Income 2021 Target Term Trust,10.1,191900000,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/eht,998
ETX           ,Eaton Vance Municipal Income 2028 Term Trust,19.62,212534513.28,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/etx,999
EOT,Eaton Vance Municipal Income Trust,21.33,324479062.89,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/eot,1000
EVN,Eaton Vance Municipal Income Trust,12.65,300846651.6,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/evn,1001
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,9.52,606110592.08,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/etj,1002
EFR,Eaton Vance Senior Floating-Rate Fund,15.09,555938763.15,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/efr,1003
EVF,Eaton Vance Senior Income Trust,6.78,256735595.46,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/evf,1004
EVG,Eaton Vance Short Diversified Income Fund,13.94,249255508.24,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/evg,1005
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,21.78,1586365902,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/evt,1006
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,22.28,323607018.56,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/eto,1007
EXD,Eaton Vance Tax-Advantaged Bond,11.8,114832714.8,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/exd,1008
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,15.09,1151370229.26,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/etg,1009
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,17.03,420552716.48,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/etb,1010
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,10.76,1608019807.2,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/ety,1011
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,8.6,2592538886,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/exg,1012
ECT,ECA Marcellus Trust I,2.6,45773000,n/a,2010,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ect,1013
ECR,Eclipse Resources Corporation,2.47,643661975.71,n/a,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ecr,1014
ECL,Ecolab Inc.,120.75,35204902913.25,n/a,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ecl,1015
EC,Ecopetrol S.A.,9.67,19879921877.78,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ec,1016
EIX,Edison International,72.54,23634344883.24,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eix,1017
EDR,Education Realty Trust Inc.,40.07,2928133722.27,n/a,2005,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/edr,1018
EW,Edwards Lifesciences Corporation,90.47,19343747061.33,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ew,1019
EHIC,eHi Car Services Limited,10.14,703689189.84,n/a,2014,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/ehic,1020
EP^C,El Paso Corporation,49.834,0,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ep^c,1021
EE,El Paso Electric Company,46.25,1874153877.5,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ee,1022
EGO,Eldorado Gold Corporation,3.6,2579713682.4,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ego,1023
LLY,Eli Lilly and Company,77.23,85257921802.9,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lly,1024
ELLI,"Ellie Mae, Inc.",87.8,2946994883.6,n/a,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/elli,1025
EFC,Ellington Financial LLC,16.1,523693265.2,n/a,2010,Finance,Real Estate,http://www.nasdaq.com/symbol/efc,1026
EARN,Ellington Residential Mortgage REIT,13.03,118925318.17,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/earn,1027
AKO.A,Embotelladora Andina S.A.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ako.a,1028
AKO.B,Embotelladora Andina S.A.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ako.b,1029
ERJ,Embraer-Empresa Brasileira de Aeronautica,23.02,4227108917.36,n/a,2000,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/erj,1030
EME,"EMCOR Group, Inc.",70.18,4256169685.68,n/a,n/a,Capital Goods,Engineering & Construction,http://www.nasdaq.com/symbol/eme,1031
EMES,Emerge Energy Services LP,19.8,565615828.8,n/a,2013,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/emes,1032
EBS,"Emergent Biosolutions, Inc.",30.29,1226685177.25,n/a,2006,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ebs,1033
EMR,Emerson Electric Company,59.54,38370555560.22,n/a,n/a,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/emr,1034
ESRT,"Empire State Realty Trust, Inc.",20.46,6309259652.52,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/esrt,1035
EIG,Employers Holdings Inc,36.75,1179224408.25,n/a,2007,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/eig,1036
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),33.9,1536441394.5,n/a,2007,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/edn,1037
ENBL,"Enable Midstream Partners, LP",17.03,7192061745.7,n/a,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/enbl,1038
EEQ,Enbridge Energy Management LLC,18.68,1529091767.48,n/a,2002,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eeq,1039
EEP,"Enbridge Energy, L.P.",18.85,8185534913.4,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/eep,1040
ENB,Enbridge Inc,43.82,41327177699.5,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/enb,1041
ECA,Encana Corporation,12.54,12201044677.8,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eca,1042
EXK,Endeavour Silver Corporation,4.37,555340753.68,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/exk,1043
ENH,Endurance Specialty Holdings Ltd,92.73,6271135259.73,n/a,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/enh,1044
ENH^C,Endurance Specialty Holdings Ltd,26.47,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enh^c,1045
NDRO,Enduro Royalty Trust,3.75,123750000,n/a,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ndro,1046
ENIA,Enel Americas S.A.,9.41,10954347218.24,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/enia,1047
ENIC,Enel Chile S.A.,4.88,4791454620.4,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/enic,1048
EOCC,Enel Generacion Chile S.A.,18.9,5167105379.1,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eocc,1049
EGN,Energen Corporation,54.85,5324472918.4,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/egn,1050
ENR,"Energizer Holdings, Inc.",52.55,3254631227.05,n/a,2015,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/enr,1051
EPC,"Energizer Holdings, Inc.",76.58,4417905943.5,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/epc,1052
ETE,"Energy Transfer Equity, L.P.",19.05,19944641435.25,n/a,2006,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ete,1053
ETP,ENERGY TRANSFER PARTNERS,39.4,28645371075,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/etp,1054
ERF,Enerplus Corporation,9.3,2236491239.7,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/erf,1055
ENS,Enersys,79.29,3443574928.41,n/a,2004,Consumer Non-Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/ens,1056
EGL,"Engility Holdings, Inc.",29.56,1087088953,n/a,2015,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/egl,1057
E,ENI S.p.A.,31.26,56802316707.9,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/e,1058
ENLK,"EnLink Midstream Partners, LP",19.3,6560000848.1,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/enlk,1059
ENLC,"EnLink Midstream, LLC",19.9,3582969209.6,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/enlc,1060
EBF,"Ennis, Inc.",16.8,429656690.4,n/a,n/a,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/ebf,1061
ENVA,"Enova International, Inc.",15.05,499879639.7,n/a,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/enva,1062
NPO,EnPro Industries,67.59,1443797965.62,n/a,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/npo,1063
ESV,ENSCO plc,11.38,3454371266.94,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/esv,1064
ETM,Entercom Communications Corporation,15.85,643676694.45,n/a,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/etm,1065
EAB,"Entergy Arkansas, Inc.",23.5,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eab,1066
EAE,"Entergy Arkansas, Inc.",23.2068,0,n/a,2013,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eae,1067
EAI,"Entergy Arkansas, Inc.",22.56,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eai,1068
ETR,Entergy Corporation,71.82,12864965203.44,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/etr,1069
ELC,"Entergy Louisiana, Inc.",22.7,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/elc,1070
ELJ,"Entergy Louisiana, Inc.",24.51,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/elj,1071
ELU,"Entergy Louisiana, Inc.",22.62,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/elu,1072
EMP,"Entergy Mississippi, Inc.",22.58,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/emp,1073
ENJ,"Entergy New Orleans, Inc.",23.61,0,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/enj,1074
ENO,"Entergy New Orleans, Inc.",24.92,0,n/a,2016,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/eno,1075
EZT,Entergy Texas Inc,26.58,0,n/a,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ezt,1076
EPD,Enterprise Products Partners L.P.,28.69,60369422373.16,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/epd,1077
EVC,Entravision Communications Corporation,5.35,479796137.35,n/a,2000,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/evc,1078
ENV,"Envestnet, Inc",38.3,1648957629.2,n/a,2010,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/env,1079
EVHC,Envision Healthcare Corporation,69.39,8144032915.71,n/a,2016,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/evhc,1080
EVHC^,Envision Healthcare Corporation,128.77,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evhc^,1081
EVA,"Enviva Partners, LP",26.55,665237277.9,n/a,2015,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/eva,1082
ENZ,"Enzo Biochem, Inc.",6.92,320325326.04,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/enz,1083
EOG,"EOG Resources, Inc.",100.94,58187639531.42,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eog,1084
EPE,EP Energy Corporation,5.74,1449041090.42,n/a,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/epe,1085
EPAM,"EPAM Systems, Inc.",65.6,3347956942.4,n/a,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/epam,1086
EPR,EPR Properties,73.56,4681687433.88,n/a,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/epr,1087
EPR^C,EPR Properties,29.2,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^c,1088
EPR^E,EPR Properties,36.15,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^e,1089
EQT,EQT Corporation,65.07,11241363060,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eqt,1090
EQGP,"EQT GP Holdings, LP",28.02,7457943300,n/a,2015,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/eqgp,1091
EQM,"EQT Midstream Partners, LP",79.91,6439288281.78,n/a,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/eqm,1092
EFX,"Equifax, Inc.",120.35,14413273538.15,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/efx,1093
EQC,Equity Commonwealth,30.93,3882720936.39,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqc,1094
EQC^D,Equity Commonwealth,25.25,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqc^d,1095
EQCO,Equity Commonwealth,24.69,0,n/a,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqco,1096
ELS,"Equity Lifestyle Properties, Inc.",73.89,6303173445.36,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/els,1097
ELS^C,"Equity Lifestyle Properties, Inc.",25.2795,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/els^c,1098
EQY,"Equity One, Inc.",31.28,4540047765.76,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqy,1099
EQR,Equity Residential,60.38,22078724996.3,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqr,1100
EQS,"Equus Total Return, Inc.",2.0501,25982241.6646,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqs,1101
ERA,"Era Group, Inc.",15.55,325622784.6,n/a,n/a,Transportation,Transportation Services,http://www.nasdaq.com/symbol/era,1102
EROS,Eros International PLC,11.95,722104490.3,n/a,2013,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/eros,1103
ESE,ESCO Technologies Inc.,57.95,1490500714.95,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/ese,1104
ESNT,Essent Group Ltd.,35.91,3343402525.05,n/a,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/esnt,1105
ESS,"Essex Property Trust, Inc.",223.08,14615627838.24,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ess,1106
EL,"Estee Lauder Companies, Inc. (The)",83.02,30421880762.7,n/a,1995,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/el,1107
ESL,Esterline Technologies Corporation,92.95,2755112360,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esl,1108
ETH,Ethan Allen Interiors Inc.,28.4,785277551.2,n/a,1993,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/eth,1109
EURN,Euronav NV,7.8,1241829802.2,n/a,2015,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/eurn,1110
EEA,"European Equity Fund, Inc. (The)",7.9997,67855055.34,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eea,1111
EVER,EverBank Financial Corp.,19.44,2461938092.64,n/a,2012,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ever,1112
EVER^A,EverBank Financial Corp.,25.6687,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ever^a,1113
EVR,Evercore Partners Inc,80,3113405760,n/a,2006,Finance,Investment Managers,http://www.nasdaq.com/symbol/evr,1114
RE,"Everest Re Group, Ltd.",221.61,9058043261.22,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/re,1115
EVRI,Everi Holdings Inc.,2.93,193538348.92,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/evri,1116
ES,Eversource Energy,55.72,17656877221.76,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/es,1117
EVTC,"Evertec, Inc.",17.2,1260016478.4,n/a,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/evtc,1118
EVH,"Evolent Health, Inc",18.25,1239602104.75,n/a,2015,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/evh,1119
EXAR,Exar Corporation,10.97,550124108.5,n/a,1985,Technology,Semiconductors,http://www.nasdaq.com/symbol/exar,1120
XCO,EXCO Resources NL,0.6999,197683830.1179,n/a,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/xco,1121
EXC,Exelon Corporation,35.78,33034611834.92,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/exc,1122
EXCU,Exelon Corporation,49.34,45554157292.76,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/excu,1123
EXPR,"Express, Inc.",10.58,836878000,n/a,2010,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/expr,1124
STAY,"Extended Stay America, Inc.",17.16,3193863798.84,n/a,2013,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/stay,1125
EXTN,Exterran Corporation,31.7,1123411323.1,n/a,2015,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/extn,1126
EXR,Extra Space Storage Inc,73.01,9185103068.96,n/a,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/exr,1127
