symbol,name,lastsale,marketcap,adr_tso,ipoyear,sector,industry,summary_quote,serialid
ELECW,Electrum Special Acquisition Corporation,0.48,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/elecw,899
EBIO,"Eleven Biotherapeutics, Inc.",2.27,55021097.63,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ebio,900
DWAC,Elkhorn Commodity Rotation Strategy ETF,24.86,8701049.72,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwac,901
CAPX,Elkhorn S&P 500 Capital Expenditures Portfolio,26.27,2732080,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/capx,902
ESBK,Elmira Savings Bank NY (The),21,56805000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/esbk,903
ELTK,Eltek Ltd.,0.83,8418492.46,n/a,1997,Technology,Electrical Products,http://www.nasdaq.com/symbol/eltk,904
EMCI,EMC Insurance Group Inc.,29.24,617070258.16,n/a,1982,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/emci,905
EMCF,Emclaire Financial Corp,27.9998,60096194.7384,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/emcf,906
EMKR,EMCORE Corporation,9.2,241455039.6,n/a,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/emkr,907
EMMS,Emmis Communications Corporation,3.13,38800325.1,n/a,1994,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/emms,908
NYNY,"Empire Resorts, Inc.",23,716580272,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/nyny,909
ERS,"Empire Resources, Inc.",6.13,51511309.5,n/a,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/ers,910
ENTA,"Enanta Pharmaceuticals, Inc.",33.44,636706528.48,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/enta,911
ECPG,Encore Capital Group Inc,32.2,822137709.4,n/a,n/a,Finance,Finance Companies,http://www.nasdaq.com/symbol/ecpg,912
WIRE,Encore Wire Corporation,43,891168464,n/a,1992,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/wire,913
ENDP,Endo International plc,12.71,2833747564.25,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/endp,914
ECYT,"Endocyte, Inc.",2.18,92144390.42,n/a,2011,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ecyt,915
ELGX,"Endologix, Inc.",6.92,572222273.6,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/elgx,916
NDRA,ENDRA Life Sciences Inc.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ndra,917
NDRAU,ENDRA Life Sciences Inc.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ndrau,918
EIGI,"Endurance International Group Holdings, Inc.",7.85,1110869050.85,n/a,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/eigi,919
WATT,Energous Corporation,16.14,308772596.88,n/a,2014,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/watt,920
EFOI,"Energy Focus, Inc.",4.6,53774138,n/a,n/a,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/efoi,921
EHR,"Energy Hunter Resources, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ehr,922
ERII,"Energy Recovery, Inc.",10.66,558071094.1,n/a,2008,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/erii,923
ENOC,"EnerNOC, Inc.",5.95,183894329.5,n/a,2007,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/enoc,924
ENG,ENGlobal Corporation,2.69,73606478.07,n/a,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/eng,925
ENPH,"Enphase Energy, Inc.",1.43,88530367.64,n/a,2012,Technology,Semiconductors,http://www.nasdaq.com/symbol/enph,926
ESGR,Enstar Group Limited,192.6,3728333080.8,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/esgr,927
ENFC,Entegra Financial Corp.,22.2,143008115.4,n/a,2014,Finance,Banks,http://www.nasdaq.com/symbol/enfc,928
VALX,Validea Market Legends ETF,26.6234,22626695.192,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/valx,929
ENTG,"Entegris, Inc.",19.6,2770299711.2,n/a,2000,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/entg,930
ENTL,"Entellus Medical, Inc.",16.84,317670349.4,n/a,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/entl,931
ETRM,EnteroMedics Inc.,7.54,15066051,n/a,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/etrm,932
EBTC,Enterprise Bancorp Inc,33.5,383545587,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ebtc,933
EFSC,Enterprise Financial Services Corporation,42.2,844481122.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/efsc,934
EGT,Entertainment Gaming Asia Incorporated,1.38,19960623.6,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/egt,935
ENZY          ,Enzymotec Ltd.,8.3,188811371.4,n/a,2013,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/enzy,936
EPZM,"Epizyme, Inc.",12.1,701937552.8,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/epzm,937
PLUS,ePlus inc.,119.2,844014076,n/a,1996,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/plus,938
EQIX,"Equinix, Inc.",384.82,27468181071.54,n/a,2000,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqix,939
EQFN,Equitable Financial Corp.,10.1,35119285.7,n/a,2015,Finance,Savings Institutions,http://www.nasdaq.com/symbol/eqfn,940
EQBK,"Equity Bancshares, Inc.",33.88,395696547.4,n/a,2015,Finance,Major Banks,http://www.nasdaq.com/symbol/eqbk,941
ERIC,Ericsson,5.8,1810140235.2,312093144,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/eric,942
ERIE,Erie Indemnity Company,112.95,5906140590.6,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/erie,943
ESCA,"Escalade, Incorporated",13.15,188070760.85,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/esca,944
ESPR,"Esperion Therapeutics, Inc.",16.44,370785310.44,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/espr,945
ESSA,"ESSA Bancorp, Inc.",15.51,176937056.34,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/essa,946
EPIX,ESSA Pharma Inc.,1.8628,54201684.8292,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/epix,947
ESND,Essendant Inc.,21.23,784839301.84,n/a,n/a,Consumer Services,Paper,http://www.nasdaq.com/symbol/esnd,948
ESSF,"ETRE REIT, LLC",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/essf,949
ETSY,"Etsy, Inc.",12.64,1460789657.28,n/a,2015,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/etsy,950
CLWT,Euro Tech Holdings Company Limited,3.65,7525967.85,n/a,1997,Consumer Durables,Diversified Electronic Products,http://www.nasdaq.com/symbol/clwt,951
EEFT,"Euronet Worldwide, Inc.",71.97,3757276255.65,n/a,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/eeft,952
ESEA,Euroseas Ltd.,1.68,15418771.2,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/esea,953
EVEP,"EV Energy Partners, L.P.",1.97,96638771.58,n/a,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/evep,954
EVBG,"Everbridge, Inc.",18.97,514998356.74,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/evbg,955
EVK,"Ever-Glory International Group, Inc.",2.2,32533468,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/evk,956
MRAM,"Everspin Technologies, Inc.",8.05,100609930.4,n/a,2016,Technology,Semiconductors,http://www.nasdaq.com/symbol/mram,957
EVLV,EVINE Live Inc.,1.38,88558015.5,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/evlv,958
EVGN,Evogene Ltd.,5.01,127553643.09,n/a,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/evgn,959
EVOK,"Evoke Pharma, Inc.",2.68,33098964.8,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/evok,960
EVOL,"Evolving Systems, Inc.",4.35,51797150.85,n/a,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/evol,961
EXA,Exa Corporation,16.56,245940856.56,n/a,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/exa,962
EXAS,Exact Sciences Corporation,19.16,2077140945.64,n/a,2001,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exas,963
EXAC,"Exactech, Inc.",25.3,358877388.1,n/a,1996,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/exac,964
EXEL,"Exelixis, Inc.",20.26,5803596878.42,n/a,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exel,965
EXFO,EXFO Inc,5.7,130682412.3,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/exfo,966
EXLS,"ExlService Holdings, Inc.",44.94,1505814062.34,n/a,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/exls,967
EXPE,"Expedia, Inc.",121.53,18233132774.76,n/a,n/a,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/expe,968
EXPD,"Expeditors International of Washington, Inc.",53.32,9617576284.68,n/a,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/expd,969
EXPO,"Exponent, Inc.",58.45,1495883612.3,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/expo,970
ESRX,Express Scripts Holding Company,67.09,41369102890,n/a,1992,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/esrx,971
XOG,"Extraction Oil & Gas, Inc.",17.27,2967583628.35,n/a,2016,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/xog,972
EXTR,"Extreme Networks, Inc.",5.55,594151087.5,n/a,1999,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/extr,973
EYEG,"Eyegate Pharmaceuticals, Inc.",1.59,15241553.97,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/eyeg,974
EYEGW,"Eyegate Pharmaceuticals, Inc.",0.2104,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/eyegw,975
EZPW,"EZCORP, Inc.",9.75,527267773.5,n/a,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ezpw,976
FFIV,"F5 Networks, Inc.",136.23,8897999633.61,n/a,1999,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ffiv,977
FB,"Facebook, Inc.",130.98,377506296268.44,n/a,2012,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/fb,978
FRP,"FairPoint Communications, Inc.",18.4,498155638.4,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/frp,979
FALC,"FalconStor Software, Inc.",0.6301,27504450.993,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/falc,980
DAVE,"Famous Dave&#39;s of America, Inc.",5.3936,37526662.3808,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dave,981
FANH,Fanhua Inc.,8.6,311126018.4,36177444,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/fanh,982
FARM,Farmer Brothers Company,35.4,594492059.4,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/farm,983
FFKT,Farmers Capital Bank Corporation,38.1,286038798,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffkt,984
FMNB,Farmers National Banc Corp.,13.25,358381548,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmnb,985
FARO,"FARO Technologies, Inc.",38.4,640295961.6,n/a,1997,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/faro,986
FAST,Fastenal Company,49.04,14174132908.96,n/a,1987,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/fast,987
FATE,"Fate Therapeutics, Inc.",2.85,97322238.9,n/a,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/fate,988
